,filename,emotion_id,video_id,sex,prosody,intensity_level
1237,A102_det_v_2.mp4,2,A102,f,naro,2
1238,A227_mov_p_2.mp4,42,A227,f,naro,2
1239,A200_scha_v_2.mp4,15,A200,m,naro,2
1240,A425_env_v_3.mp4,4,A425,f,naro,3
1241,A337_ins_p_2.mp4,19,A337,f,meli,2
1242,A407_sex_p_2.mp4,24,A407,f,meli,2
1243,A405_sha_v_3.mp4,43,A405,f,meli,3
1244,A332_mov_v_2.mp4,42,A332,f,meli,2
1245,A426_sar_p_2.mp4,31,A426,f,naro,2
1246,A410_sha_v_3.mp4,43,A410,m,meli,3
1247,A220_fea_v_3.mp4,10,A220,m,naro,3
1248,A91_ang_v_2.mp4,12,A91,f,naro,2
1249,A67_pri_p_2.mp4,41,A67,m,meli,2
1250,A67_emb_v_2.mp4,39,A67,m,meli,2
1251,A334_sha_v_2.mp4,43,A334,f,meli,2
1252,A220_sad_v_2.mp4,6,A220,m,naro,2
1253,A334_fea_p_3.mp4,10,A334,f,meli,3
1254,A424_pos_sur_p_3.mp4,9,A424,f,meli,3
1255,A102_mov_v_3.mp4,42,A102,f,naro,3
1256,A407_sar_v_3.mp4,31,A407,f,meli,3
1257,A332_disg_v_3.mp4,35,A332,f,meli,3
1258,A220_hop_v_3.mp4,21,A220,m,naro,3
1259,A67_ins_p_2.mp4,19,A67,m,meli,2
1260,A221_int_v_3.mp4,29,A221,f,naro,3
1261,A410_pri_p_2.mp4,41,A410,m,meli,2
1262,A64_ele_p_2.mp4,8,A64,m,meli,2
1263,A327_nos_v_3.mp4,30,A327,m,meli,3
1264,A303_neu_sit4_p.mp4,22,A303,m,meli,0
1265,A303_nos_v_3.mp4,30,A303,m,meli,3
1266,A426_reg_p_2.mp4,0,A426,f,naro,2
1267,A303_rel_p_3.mp4,38,A303,m,meli,3
1268,A220_bor_p_2.mp4,26,A220,m,naro,2
1269,A207_disa_p_3.mp4,37,A207,m,naro,3
1270,A435_tri_p_3.mp4,20,A435,m,naro,3
1271,A227_sex_p_2.mp4,24,A227,f,naro,2
1272,A323_scha_p_3.mp4,15,A323,f,meli,3
1273,A426_pos_sur_p_2.mp4,9,A426,f,naro,2
1274,A55_env_v_2_ver1.mp4,4,A55,m,meli,2
1275,A405_amu_p_3.mp4,13,A405,f,meli,3
1276,A220_mov_p_3.mp4,42,A220,m,naro,3
1277,A405_awe_v_2.mp4,18,A405,f,meli,2
1278,A417_sat_v_3.mp4,16,A417,m,meli,3
1279,A72_sex_v_3.mp4,24,A72,m,naro,3
1280,A424_sar_p_3.mp4,31,A424,f,meli,3
1281,A410_sad_p_2.mp4,6,A410,m,meli,2
1282,A200_env_v_3.mp4,4,A200,m,naro,3
1283,A410_sar_p_2.mp4,31,A410,m,meli,2
1284,A323_hop_p_3.mp4,21,A323,f,meli,3
1285,A438_int_v_3.mp4,29,A438,m,naro,3
1286,A72_pri_p_2.mp4,41,A72,m,naro,2
1287,A435_env_v_3.mp4,4,A435,m,naro,3
1288,A323_dou_v_3.mp4,3,A323,f,meli,3
1289,A55_ang_p_3.mp4,12,A55,m,meli,3
1290,A438_sha_v_2.mp4,43,A438,m,naro,2
1291,A303_ten_p_3.mp4,28,A303,m,meli,3
1292,A435_dist_p_3.mp4,17,A435,m,naro,3
1293,A67_neu_sit4_p.mp4,22,A67,m,meli,0
1294,A405_reg_v_3.mp4,0,A405,f,meli,3
1295,A424_hop_p_2.mp4,21,A424,f,meli,2
1296,A221_gui_v_2.mp4,40,A221,f,naro,2
1297,A227_amu_p_3.mp4,13,A227,f,naro,3
1298,A332_amu_v_2.mp4,13,A332,f,meli,2
1299,A438_amu_p_2.mp4,13,A438,m,naro,2
1300,A332_amu_p_2.mp4,13,A332,f,meli,2
1301,A417_sar_v_2.mp4,31,A417,m,meli,2
1302,A417_hop_v_2.mp4,21,A417,m,meli,2
1303,A303_cont_p_2.mp4,32,A303,m,meli,2
1304,A332_reg_p_2.mp4,0,A332,f,meli,2
1305,A221_scha_v_3.mp4,15,A221,f,naro,3
1306,A220_det_p_3.mp4,2,A220,m,naro,3
1307,A91_pri_v_3.mp4,41,A91,f,naro,3
1308,A425_gui_v_3.mp4,40,A425,f,naro,3
1309,A221_pri_v_2.mp4,41,A221,f,naro,2
1310,A424_neu_sit3_p.mp4,22,A424,f,meli,0
1311,A55_rel_p_3.mp4,38,A55,m,meli,3
1312,A417_sex_v_3.mp4,24,A417,m,meli,3
1313,A437_hop_v_2.mp4,21,A437,m,naro,2
1314,A207_mov_p_2.mp4,42,A207,m,naro,2
1315,A405_det_p_3.mp4,2,A405,f,meli,3
1316,A102_awe_p_3.mp4,18,A102,f,naro,3
1317,A334_hap_p_3.mp4,33,A334,f,meli,3
1318,A323_pos_sur_v_2.mp4,9,A323,f,meli,2
1319,A64_anx_v_3.mp4,34,A64,m,meli,3
1320,A417_anx_p_3.mp4,34,A417,m,meli,3
1321,A55_det_v_2_ver1.mp4,2,A55,m,meli,2
1322,A437_sat_v_2.mp4,16,A437,m,naro,2
1323,A67_ple_v_2.mp4,23,A67,m,meli,2
1324,A64_emb_v_2.mp4,39,A64,m,meli,2
1325,A227_gui_v_3.mp4,40,A227,f,naro,3
1326,A407_pea_v_2.mp4,25,A407,f,meli,2
1327,A424_scha_p_3.mp4,15,A424,f,meli,3
1328,A426_sar_v_3.mp4,31,A426,f,naro,3
1329,A72_tri_v_2.mp4,20,A72,m,naro,2
1330,A72_rel_v_2.mp4,38,A72,m,naro,2
1331,A332_dou_p_3.mp4,3,A332,f,meli,3
1332,A405_sat_v_2.mp4,16,A405,f,meli,2
1333,A417_dist_p_3.mp4,17,A417,m,meli,3
1334,A334_reg_p_3.mp4,0,A334,f,meli,3
1335,A438_dou_v_2.mp4,3,A438,m,naro,2
1336,A227_gra_v_3.mp4,7,A227,f,naro,3
1337,A437_amu_v_3.mp4,13,A437,m,naro,3
1338,A91_pea_v_2.mp4,25,A91,f,naro,2
1339,A207_bor_p_3.mp4,26,A207,m,naro,3
1340,A64_amu_v_2.mp4,13,A64,m,meli,2
1341,A72_hap_p_2.mp4,33,A72,m,naro,2
1342,A425_sad_p_3.mp4,6,A425,f,naro,3
1343,A425_neu_sit3_p.mp4,22,A425,f,naro,0
1344,A323_sad_v_3.mp4,6,A323,f,meli,3
1345,A67_sad_p_2.mp4,6,A67,m,meli,2
1346,A424_neu_sit3_v.mp4,22,A424,f,meli,0
1347,A410_det_v_3.mp4,2,A410,m,meli,3
1348,A334_hap_p_2.mp4,33,A334,f,meli,2
1349,A426_disg_p_2.mp4,35,A426,f,naro,2
1350,A200_reg_v_2.mp4,0,A200,m,naro,2
1351,A424_anx_p_3.mp4,34,A424,f,meli,3
1352,A55_gui_v_2_ver1.mp4,40,A55,m,meli,2
1353,A417_hap_p_2.mp4,33,A417,m,meli,2
1354,A417_exc_v_3.mp4,36,A417,m,meli,3
1355,A72_pea_v_2.mp4,25,A72,m,naro,2
1356,A424_mov_v_2.mp4,42,A424,f,meli,2
1357,A327_hap_p_2.mp4,33,A327,m,meli,2
1358,A425_sar_p_3.mp4,31,A425,f,naro,3
1359,A334_ele_p_3.mp4,8,A334,f,meli,3
1360,A64_awe_v_3.mp4,18,A64,m,meli,3
1361,A303_sad_v_3.mp4,6,A303,m,meli,3
1362,A334_ins_p_2.mp4,19,A334,f,meli,2
1363,A410_fea_v_3.mp4,10,A410,m,meli,3
1364,A207_conc_v_2.mp4,27,A207,m,naro,2
1365,A435_disa_v_2.mp4,37,A435,m,naro,2
1366,A72_awe_p_2.mp4,18,A72,m,naro,2
1367,A417_anx_v_2.mp4,34,A417,m,meli,2
1368,A405_ple_p_2.mp4,23,A405,f,meli,2
1369,A55_gui_p_2_ver1.mp4,40,A55,m,meli,2
1370,A303_sad_p_3.mp4,6,A303,m,meli,3
1371,A435_ele_v_2.mp4,8,A435,m,naro,2
1372,A323_hop_p_2.mp4,21,A323,f,meli,2
1373,A64_hop_p_3.mp4,21,A64,m,meli,3
1374,A207_exc_v_3.mp4,36,A207,m,naro,3
1375,A102_pri_v_2.mp4,41,A102,f,naro,2
1376,A435_cont_v_2.mp4,32,A435,m,naro,2
1377,A72_pea_p_3.mp4,25,A72,m,naro,3
1378,A417_sar_v_3.mp4,31,A417,m,meli,3
1379,A91_ple_p_2.mp4,23,A91,f,naro,2
1380,A200_adm_v_3.mp4,5,A200,m,naro,3
1381,A405_sad_p_2.mp4,6,A405,f,meli,2
1382,A337_gui_p_3.mp4,40,A337,f,meli,3
1383,A227_ins_p_2.mp4,19,A227,f,naro,2
1384,A72_ang_v_3.mp4,12,A72,m,naro,3
1385,A437_scha_p_3.mp4,15,A437,m,naro,3
1386,A67_pea_v_3.mp4,25,A67,m,meli,3
1387,A334_fea_v_2.mp4,10,A334,f,meli,2
1388,A205_tri_p_2.mp4,20,A205,f,naro,2
1389,A327_pea_v_3.mp4,25,A327,m,meli,3
1390,A438_ang_v_2.mp4,12,A438,m,naro,2
1391,A227_rej_v_2.mp4,14,A227,f,naro,2
1392,A323_disa_v_2.mp4,37,A323,f,meli,2
1393,A327_scha_p_2.mp4,15,A327,m,meli,2
1394,A417_sad_p_2.mp4,6,A417,m,meli,2
1395,A435_conc_v_3.mp4,27,A435,m,naro,3
1396,A91_bor_v_2.mp4,26,A91,f,naro,2
1397,A55_neu_p_sit3.mp4,22,A55,m,meli,0
1398,A67_tri_p_2.mp4,20,A67,m,meli,2
1399,A410_conf_p_2.mp4,1,A410,m,meli,2
1400,A220_rel_p_2.mp4,38,A220,m,naro,2
1401,A323_disa_p_2.mp4,37,A323,f,meli,2
1402,A327_ten_p_2.mp4,28,A327,m,meli,2
1403,A323_rel_v_2.mp4,38,A323,f,meli,2
1404,A323_neu_sit2_p.mp4,22,A323,f,meli,0
1405,A407_fea_v_2.mp4,10,A407,f,meli,2
1406,A102_nos_p_2.mp4,30,A102,f,naro,2
1407,A220_emb_v_3.mp4,39,A220,m,naro,3
1408,A67_conc_p_2.mp4,27,A67,m,meli,2
1409,A327_tri_p_3.mp4,20,A327,m,meli,3
1410,A221_reg_p_3.mp4,0,A221,f,naro,3
1411,A437_nos_p_2.mp4,30,A437,m,naro,2
1412,A435_sat_v_2.mp4,16,A435,m,naro,2
1413,A438_sar_v_2.mp4,31,A438,m,naro,2
1414,A332_emb_p_2.mp4,39,A332,f,meli,2
1415,A205_emb_v_2.mp4,39,A205,f,naro,2
1416,A303_cont_v_3.mp4,32,A303,m,meli,3
1417,A303_ple_v_2.mp4,23,A303,m,meli,2
1418,A410_scha_p_2.mp4,15,A410,m,meli,2
1419,A220_ele_v_3.mp4,8,A220,m,naro,3
1420,A410_pea_p_3.mp4,25,A410,m,meli,3
1421,A207_ten_p_3.mp4,28,A207,m,naro,3
1422,A437_scha_p_2.mp4,15,A437,m,naro,2
1423,A72_anx_v_2.mp4,34,A72,m,naro,2
1424,A207_det_p_2.mp4,2,A207,m,naro,2
1425,A323_ten_p_3.mp4,28,A323,f,meli,3
1426,A55_neu_p_sit2.mp4,22,A55,m,meli,0
1427,A207_gra_v_2.mp4,7,A207,m,naro,2
1428,A407_reg_v_3.mp4,0,A407,f,meli,3
1429,A424_hap_v_3.mp4,33,A424,f,meli,3
1430,A337_ten_v_3.mp4,28,A337,f,meli,3
1431,A332_ten_p_2.mp4,28,A332,f,meli,2
1432,A72_gui_v_2.mp4,40,A72,m,naro,2
1433,A332_ang_v_2.mp4,12,A332,f,meli,2
1434,A435_pos_sur_v_3.mp4,9,A435,m,naro,3
1435,A332_rel_p_3.mp4,38,A332,f,meli,3
1436,A437_ele_v_2.mp4,8,A437,m,naro,2
1437,A327_ang_p_2.mp4,12,A327,m,meli,2
1438,A323_amu_p_2.mp4,13,A323,f,meli,2
1439,A426_hap_p_3.mp4,33,A426,f,naro,3
1440,A327_sha_p_3.mp4,43,A327,m,meli,3
1441,A205_neu_sit1_v.mp4,22,A205,f,naro,0
1442,A410_neu_sit4_p.mp4,22,A410,m,meli,0
1443,A438_ten_v_3.mp4,28,A438,m,naro,3
1444,A405_neu_sit4_v.mp4,22,A405,f,meli,0
1445,A426_sat_v_3.mp4,16,A426,f,naro,3
1446,A337_pea_p_2.mp4,25,A337,f,meli,2
1447,A426_exc_p_3.mp4,36,A426,f,naro,3
1448,A337_sad_v_2.mp4,6,A337,f,meli,2
1449,A424_conc_v_3.mp4,27,A424,f,meli,3
1450,A426_hop_p_2.mp4,21,A426,f,naro,2
1451,A207_disg_p_3.mp4,35,A207,m,naro,3
1452,A67_ele_p_2.mp4,8,A67,m,meli,2
1453,A405_gui_v_3.mp4,40,A405,f,meli,3
1454,A205_conc_v_2.mp4,27,A205,f,naro,2
1455,A405_int_p_3.mp4,29,A405,f,meli,3
1456,A220_cont_p_2.mp4,32,A220,m,naro,2
1457,A205_gui_v_3.mp4,40,A205,f,naro,3
1458,A426_anx_v_3.mp4,34,A426,f,naro,3
1459,A102_ten_v_2.mp4,28,A102,f,naro,2
1460,A91_gra_v_3.mp4,7,A91,f,naro,3
1461,A435_gra_p_2.mp4,7,A435,m,naro,2
1462,A424_anx_v_2.mp4,34,A424,f,meli,2
1463,A417_amu_p_3.mp4,13,A417,m,meli,3
1464,A435_rel_v_2.mp4,38,A435,m,naro,2
1465,A303_awe_v_3.mp4,18,A303,m,meli,3
1466,A424_gra_p_2.mp4,7,A424,f,meli,2
1467,A64_gui_p_3.mp4,40,A64,m,meli,3
1468,A438_ten_p_3.mp4,28,A438,m,naro,3
1469,A405_nos_p_3.mp4,30,A405,f,meli,3
1470,A67_conf_v_3.mp4,1,A67,m,meli,3
1471,A227_sex_p_3.mp4,24,A227,f,naro,3
1472,A207_pos_sur_v_2.mp4,9,A207,m,naro,2
1473,A323_sat_v_3.mp4,16,A323,f,meli,3
1474,A205_sha_v_3.mp4,43,A205,f,naro,3
1475,A323_mov_v_2.mp4,42,A323,f,meli,2
1476,A221_hap_p_2.mp4,33,A221,f,naro,2
1477,A327_sat_v_3.mp4,16,A327,m,meli,3
1478,A64_fea_p_3.mp4,10,A64,m,meli,3
1479,A200_reg_p_3.mp4,0,A200,m,naro,3
1480,A102_det_p_3.mp4,2,A102,f,naro,3
1481,A437_int_p_2.mp4,29,A437,m,naro,2
1482,A405_mov_p_2.mp4,42,A405,f,meli,2
1483,A337_ele_v_3.mp4,8,A337,f,meli,3
1484,A323_tri_p_2.mp4,20,A323,f,meli,2
1485,A55_dou_p_2.mp4,3,A55,m,meli,2
1486,A220_int_p_3.mp4,29,A220,m,naro,3
1487,A405_amu_v_2.mp4,13,A405,f,meli,2
1488,A72_pri_v_2.mp4,41,A72,m,naro,2
1489,A327_sat_p_2.mp4,16,A327,m,meli,2
1490,A417_gui_p_2.mp4,40,A417,m,meli,2
1491,A205_bor_v_3.mp4,26,A205,f,naro,3
1492,A64_sha_p_3.mp4,43,A64,m,meli,3
1493,A437_tri_p_2.mp4,20,A437,m,naro,2
1494,A227_nos_v_2.mp4,30,A227,f,naro,2
1495,A64_neg_sur_p_2.mp4,11,A64,m,meli,2
1496,A221_ele_p_2.mp4,8,A221,f,naro,2
1497,A205_gui_p_3.mp4,40,A205,f,naro,3
1498,A221_sha_p_2.mp4,43,A221,f,naro,2
1499,A303_anx_p_2.mp4,34,A303,m,meli,2
1500,A417_sar_p_2.mp4,31,A417,m,meli,2
1501,A334_sat_p_3.mp4,16,A334,f,meli,3
1502,A205_sar_p_2.mp4,31,A205,f,naro,2
1503,A227_disa_v_3.mp4,37,A227,f,naro,3
1504,A337_env_v_3.mp4,4,A337,f,meli,3
1505,A102_nos_p_3.mp4,30,A102,f,naro,3
1506,A334_reg_v_2.mp4,0,A334,f,meli,2
1507,A200_rel_p_2.mp4,38,A200,m,naro,2
1508,A227_pea_p_3.mp4,25,A227,f,naro,3
1509,A332_int_p_3.mp4,29,A332,f,meli,3
1510,A102_adm_p_2.mp4,5,A102,f,naro,2
1511,A410_cont_v_2.mp4,32,A410,m,meli,2
1512,A55_ten_v_3_ver1.mp4,28,A55,m,meli,3
1513,A417_sha_p_2.mp4,43,A417,m,meli,2
1514,A435_disg_v_2.mp4,35,A435,m,naro,2
1515,A438_rej_v_2.mp4,14,A438,m,naro,2
1516,A220_hap_v_2.mp4,33,A220,m,naro,2
1517,A435_nos_p_3.mp4,30,A435,m,naro,3
1518,A91_rel_v_3.mp4,38,A91,f,naro,3
1519,A72_sex_v_2.mp4,24,A72,m,naro,2
1520,A332_ins_v_3.mp4,19,A332,f,meli,3
1521,A405_rej_v_2.mp4,14,A405,f,meli,2
1522,A303_conf_v_2.mp4,1,A303,m,meli,2
1523,A417_awe_v_2.mp4,18,A417,m,meli,2
1524,A221_sha_v_3.mp4,43,A221,f,naro,3
1525,A221_amu_v_3.mp4,13,A221,f,naro,3
1526,A102_scha_p_2.mp4,15,A102,f,naro,2
1527,A405_awe_v_3.mp4,18,A405,f,meli,3
1528,A64_emb_v_3.mp4,39,A64,m,meli,3
1529,A417_pri_p_3.mp4,41,A417,m,meli,3
1530,A72_int_v_3.mp4,29,A72,m,naro,3
1531,A438_hap_p_3.mp4,33,A438,m,naro,3
1532,A337_disa_p_2.mp4,37,A337,f,meli,2
1533,A332_conf_p_2.mp4,1,A332,f,meli,2
1534,A417_conf_v_3.mp4,1,A417,m,meli,3
1535,A425_sha_v_2.mp4,43,A425,f,naro,2
1536,A91_disg_v_3.mp4,35,A91,f,naro,3
1537,A207_env_v_3.mp4,4,A207,m,naro,3
1538,A425_sar_v_2.mp4,31,A425,f,naro,2
1539,A323_dist_p_3.mp4,17,A323,f,meli,3
1540,A424_sad_p_2.mp4,6,A424,f,meli,2
1541,A227_conc_p_2.mp4,27,A227,f,naro,2
1542,A200_disa_p_2.mp4,37,A200,m,naro,2
1543,A220_hop_v_2.mp4,21,A220,m,naro,2
1544,A327_ele_p_3.mp4,8,A327,m,meli,3
1545,A205_hap_p_2.mp4,33,A205,f,naro,2
1546,A424_sar_p_2.mp4,31,A424,f,meli,2
1547,A435_rej_v_2.mp4,14,A435,m,naro,2
1548,A227_fea_v_3.mp4,10,A227,f,naro,3
1549,A55_pri_p_3.mp4,41,A55,m,meli,3
1550,A220_tri_v_2.mp4,20,A220,m,naro,2
1551,A72_scha_p_3.mp4,15,A72,m,naro,3
1552,A227_tri_v_2.mp4,20,A227,f,naro,2
1553,A438_disg_v_2.mp4,35,A438,m,naro,2
1554,A417_sad_v_2.mp4,6,A417,m,meli,2
1555,A426_sha_p_3.mp4,43,A426,f,naro,3
1556,A417_disa_v_3.mp4,37,A417,m,meli,3
1557,A334_gra_v_2.mp4,7,A334,f,meli,2
1558,A337_exc_p_3.mp4,36,A337,f,meli,3
1559,A425_sar_p_2.mp4,31,A425,f,naro,2
1560,A327_conf_v_2.mp4,1,A327,m,meli,2
1561,A221_anx_v_2.mp4,34,A221,f,naro,2
1562,A327_det_v_3.mp4,2,A327,m,meli,3
1563,A221_rel_v_2.mp4,38,A221,f,naro,2
1564,A426_nos_v_3.mp4,30,A426,f,naro,3
1565,A410_neg_sur_p_3.mp4,11,A410,m,meli,3
1566,A407_dist_v_3.mp4,17,A407,f,meli,3
1567,A55_hop_p_2.mp4,21,A55,m,meli,2
1568,A55_sad_p_2.mp4,6,A55,m,meli,2
1569,A64_cont_v_2.mp4,32,A64,m,meli,2
1570,A337_ten_v_2.mp4,28,A337,f,meli,2
1571,A221_int_p_3.mp4,29,A221,f,naro,3
1572,A64_ten_v_3.mp4,28,A64,m,meli,3
1573,A334_scha_v_3.mp4,15,A334,f,meli,3
1574,A435_sar_v_3.mp4,31,A435,m,naro,3
1575,A207_nos_v_2.mp4,30,A207,m,naro,2
1576,A435_rej_v_3.mp4,14,A435,m,naro,3
1577,A323_ins_v_2.mp4,19,A323,f,meli,2
1578,A207_fea_v_3.mp4,10,A207,m,naro,3
1579,A438_neu_sit4_v.mp4,22,A438,m,naro,0
1580,A220_conf_p_3.mp4,1,A220,m,naro,3
1581,A407_disg_p_3.mp4,35,A407,f,meli,3
1582,A220_adm_v_3.mp4,5,A220,m,naro,3
1583,A426_neu_sit2_p.mp4,22,A426,f,naro,0
1584,A221_ple_p_3.mp4,23,A221,f,naro,3
1585,A221_pri_p_2.mp4,41,A221,f,naro,2
1586,A410_exc_v_2.mp4,36,A410,m,meli,2
1587,A332_sat_v_3.mp4,16,A332,f,meli,3
1588,A334_cont_p_3.mp4,32,A334,f,meli,3
1589,A438_neu_sit2_v.mp4,22,A438,m,naro,0
1590,A410_env_p_3.mp4,4,A410,m,meli,3
1591,A334_sha_p_2.mp4,43,A334,f,meli,2
1592,A64_dist_p_3.mp4,17,A64,m,meli,3
1593,A227_hap_p_2.mp4,33,A227,f,naro,2
1594,A407_reg_p_2.mp4,0,A407,f,meli,2
1595,A437_neu_sit4_v.mp4,22,A437,m,naro,0
1596,A417_env_p_2.mp4,4,A417,m,meli,2
1597,A220_ins_p_3.mp4,19,A220,m,naro,3
1598,A67_pea_v_2.mp4,25,A67,m,meli,2
1599,A425_reg_v_2.mp4,0,A425,f,naro,2
1600,A327_ele_p_2.mp4,8,A327,m,meli,2
1601,A220_dist_p_2.mp4,17,A220,m,naro,2
1602,A437_ang_v_2.mp4,12,A437,m,naro,2
1603,A200_dou_p_2.mp4,3,A200,m,naro,2
1604,A91_tri_p_3.mp4,20,A91,f,naro,3
1605,A410_det_p_3.mp4,2,A410,m,meli,3
1606,A438_det_v_3.mp4,2,A438,m,naro,3
1607,A200_scha_p_2.mp4,15,A200,m,naro,2
1608,A417_ang_p_2.mp4,12,A417,m,meli,2
1609,A207_emb_p_3.mp4,39,A207,m,naro,3
1610,A425_dou_v_2.mp4,3,A425,f,naro,2
1611,A102_pos_sur_v_2.mp4,9,A102,f,naro,2
1612,A410_adm_v_3.mp4,5,A410,m,meli,3
1613,A303_rej_v_3.mp4,14,A303,m,meli,3
1614,A227_pri_p_2.mp4,41,A227,f,naro,2
1615,A337_neu_sit1_p.mp4,22,A337,f,meli,0
1616,A425_mov_v_3.mp4,42,A425,f,naro,3
1617,A424_ple_p_3.mp4,23,A424,f,meli,3
1618,A323_nos_v_2.mp4,30,A323,f,meli,2
1619,A405_nos_v_2.mp4,30,A405,f,meli,2
1620,A67_int_v_2.mp4,29,A67,m,meli,2
1621,A410_ple_v_3.mp4,23,A410,m,meli,3
1622,A426_fea_v_3.mp4,10,A426,f,naro,3
1623,A55_disg_p_2.mp4,35,A55,m,meli,2
1624,A221_mov_p_3.mp4,42,A221,f,naro,3
1625,A417_ins_v_2.mp4,19,A417,m,meli,2
1626,A207_pos_sur_p_3.mp4,9,A207,m,naro,3
1627,A207_pri_p_3.mp4,41,A207,m,naro,3
1628,A221_disg_p_3.mp4,35,A221,f,naro,3
1629,A407_ten_p_2.mp4,28,A407,f,meli,2
1630,A407_ins_p_2.mp4,19,A407,f,meli,2
1631,A200_anx_p_2.mp4,34,A200,m,naro,2
1632,A327_ele_v_2.mp4,8,A327,m,meli,2
1633,A327_rel_p_2.mp4,38,A327,m,meli,2
1634,A337_sad_p_3.mp4,6,A337,f,meli,3
1635,A437_sar_v_2.mp4,31,A437,m,naro,2
1636,A435_ten_v_3.mp4,28,A435,m,naro,3
1637,A207_awe_p_3.mp4,18,A207,m,naro,3
1638,A64_adm_v_3.mp4,5,A64,m,meli,3
1639,A424_neg_sur_p_2.mp4,11,A424,f,meli,2
1640,A327_sha_v_3.mp4,43,A327,m,meli,3
1641,A435_det_v_2.mp4,2,A435,m,naro,2
1642,A67_sha_p_2.mp4,43,A67,m,meli,2
1643,A424_hop_p_3.mp4,21,A424,f,meli,3
1644,A334_nos_p_3.mp4,30,A334,f,meli,3
1645,A437_conf_p_3.mp4,1,A437,m,naro,3
1646,A102_ele_v_3.mp4,8,A102,f,naro,3
1647,A417_nos_p_3.mp4,30,A417,m,meli,3
1648,A323_ele_p_2.mp4,8,A323,f,meli,2
1649,A207_neu_sit3_v.mp4,22,A207,m,naro,0
1650,A407_exc_p_2.mp4,36,A407,f,meli,2
1651,A337_sar_v_2.mp4,31,A337,f,meli,2
1652,A426_ten_v_3.mp4,28,A426,f,naro,3
1653,A426_conc_p_2.mp4,27,A426,f,naro,2
1654,A410_rel_p_2.mp4,38,A410,m,meli,2
1655,A334_neu_sit1_p.mp4,22,A334,f,meli,0
1656,A435_neu_sit3_v.mp4,22,A435,m,naro,0
1657,A407_gra_p_3.mp4,7,A407,f,meli,3
1658,A227_sex_v_3.mp4,24,A227,f,naro,3
1659,A407_sha_p_2.mp4,43,A407,f,meli,2
1660,A405_dist_p_2.mp4,17,A405,f,meli,2
1661,A200_ele_p_3.mp4,8,A200,m,naro,3
1662,A426_gra_v_2.mp4,7,A426,f,naro,2
1663,A64_sar_p_3.mp4,31,A64,m,meli,3
1664,A426_sha_p_2.mp4,43,A426,f,naro,2
1665,A64_ple_p_2.mp4,23,A64,m,meli,2
1666,A102_int_v_3.mp4,29,A102,f,naro,3
1667,A67_anx_v_2.mp4,34,A67,m,meli,2
1668,A72_sat_v_3.mp4,16,A72,m,naro,3
1669,A438_amu_v_2.mp4,13,A438,m,naro,2
1670,A438_reg_v_2.mp4,0,A438,m,naro,2
1671,A438_dist_p_3.mp4,17,A438,m,naro,3
1672,A91_env_p_2.mp4,4,A91,f,naro,2
1673,A425_conf_v_3.mp4,1,A425,f,naro,3
1674,A332_rej_p_3.mp4,14,A332,f,meli,3
1675,A55_tri_p_2.mp4,20,A55,m,meli,2
1676,A425_pea_v_2.mp4,25,A425,f,naro,2
1677,A437_rel_p_3.mp4,38,A437,m,naro,3
1678,A323_sad_v_2.mp4,6,A323,f,meli,2
1679,A417_det_p_3.mp4,2,A417,m,meli,3
1680,A72_neu_sit1_p.mp4,22,A72,m,naro,0
1681,A426_pea_v_2.mp4,25,A426,f,naro,2
1682,A303_pri_v_3.mp4,41,A303,m,meli,3
1683,A438_neu_sit4_p.mp4,22,A438,m,naro,0
1684,A425_env_p_2.mp4,4,A425,f,naro,2
1685,A227_sar_p_2.mp4,31,A227,f,naro,2
1686,A435_reg_p_2.mp4,0,A435,m,naro,2
1687,A323_ins_p_2.mp4,19,A323,f,meli,2
1688,A303_rel_v_3.mp4,38,A303,m,meli,3
1689,A337_pea_p_3.mp4,25,A337,f,meli,3
1690,A435_gui_v_2.mp4,40,A435,m,naro,2
1691,A207_cont_v_3.mp4,32,A207,m,naro,3
1692,A221_awe_p_3.mp4,18,A221,f,naro,3
1693,A64_int_v_2.mp4,29,A64,m,meli,2
1694,A425_pos_sur_v_2.mp4,9,A425,f,naro,2
1695,A405_sar_v_3.mp4,31,A405,f,meli,3
1696,A417_ele_p_2.mp4,8,A417,m,meli,2
1697,A337_ple_v_2.mp4,23,A337,f,meli,2
1698,A205_disg_p_3.mp4,35,A205,f,naro,3
1699,A221_hap_p_3.mp4,33,A221,f,naro,3
1700,A72_conc_v_2.mp4,27,A72,m,naro,2
1701,A437_det_v_3.mp4,2,A437,m,naro,3
1702,A407_sha_v_3.mp4,43,A407,f,meli,3
1703,A102_neu_sit1_p.mp4,22,A102,f,naro,0
1704,A417_int_p_3.mp4,29,A417,m,meli,3
1705,A205_disg_v_3.mp4,35,A205,f,naro,3
1706,A207_bor_v_2.mp4,26,A207,m,naro,2
1707,A221_sad_p_2.mp4,6,A221,f,naro,2
1708,A227_sad_v_2.mp4,6,A227,f,naro,2
1709,A323_int_p_2.mp4,29,A323,f,meli,2
1710,A334_gui_v_2.mp4,40,A334,f,meli,2
1711,A332_fea_p_2.mp4,10,A332,f,meli,2
1712,A327_det_p_3.mp4,2,A327,m,meli,3
1713,A303_int_p_2.mp4,29,A303,m,meli,2
1714,A332_neu_sit4_p.mp4,22,A332,f,meli,0
1715,A425_rej_v_3.mp4,14,A425,f,naro,3
